names	tag
03.09 Julie Fernandez Fernandez (PS)	
01.52 Marcel Cheron (Ecolo-Groen)	
01.120 Caroline Cassart-Mailleux (MR)	
11.15 Muriel Gerkens (Ecolo-Groen)	
11.13 Karin Temmerman (sp.a)	
09.07 Minister Kris Peeters	
02.08 Alain Top (sp.a)	
13.05 Jean-Marc Nollet (Ecolo- Groen)	
09.03 Peter Vanvelthoven (sp.a)	
06.08 Goedele Uyttersprot (N-VA)	
Sabien Lahaye-Battheu (Open Vld)	
10.04 Jean-Marc Delizée (PS)	
05.21 Kristof Calvo (Ecolo-Groen)	
10.05 Jean-Marc Nollet (Ecolo- Groen)	
Paul-Olivier Delannois (PS)	
20.11 Georges Gilkinet (Ecolo-Groen)	
13.05 Éric Thiébaut (PS)	
Que la gare soit petite ou grande, quand il y a des travaux, on adapte! Stéphane Crusnière (PS)	
08.07 Sophie De Wit (N-VA)	
08.24 Vanessa Matz (cdH)	
01.14 Wouter De Vriendt (Ecolo- Groen)	
31.03 Laurent Devin (PS)	
01.106 Charles Michel, premier ministre	
18.13 Wouter De Vriendt (Ecolo-Groen)	
01.94 Minister Didier Reynders	
01.17 Minister Didier Reynders	
13.35 Marco Van Hees (PTB-GO!)	
01.14 David Clarinval (MR)	
18.06 Karin Temmerman (sp.a)	
01.86 Peter De Roover (N-VA)	
24.03 Barbara Pas (VB)	
07.10 Alain Top (sp.a)	
06.22 Dirk Van der Maelen (sp.a)	
04.08 Meyrem Almaci (Ecolo-Groen)	
01.56 Georges Dallemagne (cdH)	
16.28 Minister Kris Peeters	
25.02 Johan Van Overtveldt, ministre	
16.02 Johan Vande Lanotte (sp.a)	
17.16 Catherine Fonck (cdH)	
13.01 Éric Thiébaut (PS)	
07.30 Georges Gilkinet (Ecolo-Groen)	
21.03 Jacques Chabot (PS)	
01.28 Jean-Marc Nollet (Ecolo- Groen)	
15.13 Jean-Marc Nollet (Ecolo-Groen)	
01.04 Theo Francken (N-VA)	
01.24 Jan Spooren (N-VA)	
25.02 Minister Koen Geens	
18.03 Raoul Hedebouw (PTB- GO!)	
25.09 Minister Jan Jambon	
02.27 Karin Temmerman (sp.a)	
13.56 Benoit Hellings (Ecolo-Groen)	
04.01 Georges Dallemagne (cdH)	
02.08 Collaborateur de la ministre	
05.05 Sabien Lahaye-Battheu (Open Vld)	
01.01 Vincent Van Quickenborne (Open Vld)	
14.05 Raoul Hedebouw (PTB-GO!)	
06.07 Peter Buysrogge (N-VA)	
01.41 Minister Didier Reynders	
04.01 Raoul Hedebouw (PTB- GO!)	
22.36 Sybille de Coster- Bauchau (MR)	
17.28 Kristof Calvo (Ecolo-Groen)	
01.111 Catherine Fonck (cdH)	
01.27 Damien Thiéry (MR)	
01.53 Laurette Onkelinx (PS)	
02.20 Nahima Lanjri (CD&V)	
18.01 Marco Van Hees (PTB-GO!)	
14.01 Gwenaëlle Grovonius (PS)	
01.74 Jean-Marc Nollet (Ecolo- Groen)	
Een lid van de oppositie vraagt aan de minister of hij dat zal doen. De minister zegt volmondig	
07.19 Damien Thiéry (MR)	
01.76 Karin Jiroflée (sp.a)	
02.05 Philippe Pivin (MR)	
01.28 Sabien Lahaye-Battheu (Open Vld)	
11.14 Alain Top (sp.a)	
10.06 Véronique Caprasse (DéFI)	
19.03 Minister Maggie De Block	
13.08 Caroline Cassart-Mailleux (MR)	
02.33 Eric Van Rompuy (CD&V)	
01.08 Hendrik Vuye (Vuye& Wouters)	
10.03 Sabien (Open Vld)	
18.02 Ahmed Laaouej (PS)	
Hendrik Vuye (Vuye& Wouters)	
01.115 Damien Thiéry (MR)	
01.104 Minister Daniel Bacquelaine	
02.07 Minister Daniel Bacquelaine	
30.03 Stéphane Crusnière (PS)	
03.17 Minister Jan Jambon	
02.46 Minister Koen Geens	
06.03 Anne Dedry (Ecolo- Groen)	
06.06 François Bellot, ministre	
19.22 Marco Van Hees (PTB-GO!)	
25.14 Georges Gilkinet (Ecolo- Groen)	
Sarah Schlitz (Ecolo- Groen)	
05.09 Bert Wollants (N-VA)	
19.02 Minister Didier Reynders	
01.52 Bert Wollants, voorzitter	
20.01 Benoît Piedboeuf (MR)	
02.07 Minister Didier Reynders	
Van alle contracten die in het rapport van de Inspectie van financiën worden vermeld, is er één dat door een minister werd gesloten en onwettig wordt geacht aangezien er geen enkele procedure werd nageleefd	
03.01 Denis Ducarme (MR)	
04.04 Véronique Caprasse (DéFI)	
04.08 Karin Temmerman (sp.a)	
03.07 Georges Gilkinet (Ecolo- Groen)	
06.02 Veli Yüksel (CD&V)	
12.18 Yoleen Van Camp (N-VA)	
31.03 Jean-Marc Nollet (Ecolo-Groen)	
19.10 Minister Kris Peeters	
18.04 Stéphane Crusnière (PS)	
17.21 Muriel Gerkens (Ecolo- Groen)	
01.171 Minister Johan Van Overtveldt	
03.39 Eric Van Rompuy (CD&V)	
11.19 Denis Ducarme (MR)	
10.08 Alexander De Croo, ministre	
01.05 Fabienne Winckel (PS)	
Annick Lambrecht (sp.a)	
25.03 Jacqueline Galant, ministre	
09.03 Filip Dewinter (VB)	
03.04 Collaboratrice de la ministre	
16.10 Goedele Uyttersprot (N- VA)	
01.35 Wouter De Vriendt (Ecolo-Groen)	
03.09 Éric Thiébaut (PS)	
05.05 Gilles Vanden Burre (Ecolo-Groen)	
06.02 Nawal Ben Hamou (PS)	
02.51 Olivier Maingain (DéFI)	
14.01 Inez De Coninck (N-VA)	
09.08 Georges Dallemagne (cdH)	
11.02 Steven Vandeput, ministre	
07.21 Jean-Marc Nollet (Ecolo-Groen)	
05.07 Raoul Hedebouw (PTB- GO!)	
10.02 Jan Jambon, ministre	
02.27 Minister Jacqueline Galant	
07.07 Marcel Cheron (Ecolo-Groen)	
02.03 Anne Dedry (Ecolo-Groen)	
02.10 Minister Didier Reynders	
03.13 Maggie De Block, ministre	
08.07 Minister Steven Vandeput	
15.01 Katja Gabriëls (Open Vld)	
01.04 Éric Massin (PS)	
01.62 Vincent Van Quickenborne (Open Vld)	
13.29 Tim Vandenput (Open Vld)	
14.02 Minister Didier Reynders	
02.11 Leen Dierick (CD&V)	
20.17 Jean-Marc Nollet (Ecolo- Groen)	
03.91 Benoît Piedboeuf (MR)	
01.172 Kristof Calvo (Ecolo-Groen)	
22.02 Jacqueline Galant, ministre	
01.174 Caroline Cassart-Mailleux (MR)	
15.13 Maggie De Block, ministre	
04.17 Vincent Van Quickenborne (Open Vld)	
01.135 Charles Michel, premier ministre	
10.03 Patrick Dewael (Open Vld)	
18.03 Fabienne Winckel (PS)	
03.17 Charles Michel, premier ministre	
22.04 Jean-Marc Nollet (Ecolo- Groen)	
23.09 Muriel Gerkens (Ecolo- Groen)	
03.44 Karin Temmerman (sp.a)	
03.01 Hendrik Vuye (Vuye&Wouters)	
07.18 Meryame Kitir (sp.a)	
17.64 Damien Thiéry (MR)	
01.18 Maggie De Block, ministre	
13.01 Anne Dedry (Ecolo-Groen)	
11.10 Karin Jiroflée (sp.a)	
08.16 Charles Michel, premier ministre	
16.55 David Clarinval (MR)	
07.06 Georges Gilkinet (Ecolo-Groen)	
03.05 Peter Luykx (N-VA)	
07.03 Fabienne Winckel (PS)	
01.10 Egbert Lachaert (Open Vld)	
06.02 Alexander De ministre	
10.25 Jean-Marc Nollet (Ecolo- Groen)	
21.02 Minister Koen Geens	
04.01 Sybille de Coster- Bauchau (MR)	
01.05 Sybille de Coster- Bauchau (MR)	
09.05 Éric Massin (PS)	
11.02 Benoit Hellings (Ecolo- Groen)	
01.06 Daniel Bacquelaine, ministre	
19.03 Rita Gantois (N-VA)	
21.02 Minister François Bellot	
01.61 Karine Lalieux (PS)	
27.02 Alexander De Croo, ministre	
01.45 Johan Klaps (N-VA)	
14.46 Marco Van Hees (PTB- GO!)	
03.02 Laurent Devin (PS)	
08.05 Griet Smaers (CD&V)	
32.03 Stéphane Crusnière (PS)	
19.58 Catherine Fonck (cdH)	
12.03 Sybille de Bauchau (MR)	
04.14 Kristof Calvo (Ecolo-Groen)	
Ik heb nog een laatste puntje. Ik kom terug op de verklaringen van de eerste minister van 4 juli 2018. Ik citeer ter zake de eerste minister	
01.73 Bert Wollants (N-VA)	
04.15 Muriel Gerkens (Ecolo- Groen)	
